17959,1580,
17959,3184,
17959,9009,
17959,11075,
17959,16117,
17960,1792,
17960,4047,
17960,6096,
17960,15079,
17961,5276,
17961,6373,
17962,12360,
17963,7659,
17963,11947,
17963,12791,
17963,17604,
17964,2418,
17964,5112,
17964,13854,
17964,15883,
17965,10546,
17965,11565,
17965,17861,
17966,4939,
17966,10973,
17966,14577,
17966,14708,
17967,7372,
17967,13371,
17968,2827,
17968,7086,
17968,13286,
17969,2745,
17969,6120,
17970,176,
17970,6750,
17970,14358,
17970,14374,
17970,15928,
17970,16464,
17970,17134,
17970,17439,
17971,3540,
17971,17769,
17972,4617,
17972,6718,
17972,16110,
17973,809,
17973,11667,
17973,11781,
17973,14239,
17974,948,
17974,4447,
17974,8893,
17974,17484,
17975,1493,
17975,2753,
17975,8239,
17975,9874,
17975,13197,
17975,16557,
17976,4720,
17977,3803,
17977,10283,
17977,11730,
17977,14374,
17977,15928,
17977,17134,
17978,12021,
17978,14109,
17978,14990,
17979,7960,
17980,10184,
17980,17480,
17981,10058,
17982,1054,
17982,13728,
17983,1853,
17983,8992,
17983,9307,
17983,14286,
17983,14868,
17983,15184,
17984,5336,
17984,6685,
17984,8455,
17984,10494,
17984,13664,
17984,14264,
17984,16046,
17985,317,
17985,16717,
17985,17602,
17987,2317,
17987,9154,
17987,16748,
17988,214,
17988,7385,
17988,7775,
17988,10073,
17988,10901,
17988,16310,
17989,1250,
17989,7495,
17989,8429,
17989,13416,
17990,17402,
17990,17549,
17991,5037,
17991,5258,
17991,8021,
17991,9546,
17991,11212,
17991,15231,
17991,16769,
17992,4016,
17992,7053,
17993,1529,
17993,13595,
17994,5251,
17994,5686,
17994,9261,
17994,11187,
17994,11698,
17994,17533,
17995,10535,
17996,4167,
17996,4344,
17996,14043,
17996,15365,
17997,714,
17997,1950,
17997,8661,
17997,17201,
17998,12779,
17998,15483,
17999,6234,
17999,14074,
17999,17170,
18000,6413,
18000,10171,
18000,13283,
18001,2656,
18001,3060,
18001,3915,
18001,4539,
18001,6008,
18001,14219,
18002,2836,
18002,6610,
18002,13192,
18003,7834,
18004,231,
18004,1061,
18004,3738,
18004,14639,
18005,6323,
18005,14140,
18007,3598,
18008,5546,
18008,11998,
18008,13688,
18009,927,
18009,5665,
18009,13066,
18009,16229,
18010,198,
18010,6015,
18010,7094,
18010,10701,
18010,15160,
18011,672,
18011,2859,
18011,14980,
18011,15909,
18012,3671,
18012,5526,
18012,7596,
18012,11805,
18012,11916,
18012,12002,
18012,12116,
18012,15068,
18013,7658,
18013,11591,
18013,11915,
18013,15652,
18014,6921,
18014,7019,
18014,8924,
18014,12471,
18015,2570,
18015,5481,
18015,11700,
18015,12587,
18016,3343,
18016,6027,
18016,8790,
18016,14045,
18016,16753,
18016,17530,
18017,13874,
18017,16587,
18018,318,
18019,1082,
18019,3173,
18019,16614,
18020,539,
18020,3060,
18020,8566,
18020,10683,
18020,12588,
18020,15642,
18021,1785,
18021,9223,
18021,9407,
18021,13877,
18021,14283,
18021,14680,
18022,1302,
18022,2569,
18022,8777,
18022,12370,
18022,14614,
18023,1214,
18023,2325,
18023,6001,
18023,11978,
18023,16875,
18024,6871,
18024,10867,
18024,12188,
18024,13531,
18024,14718,
18024,16071,
18025,5293,
18025,5372,
18025,5539,
18025,9191,
18025,14096,
18025,15510,
18026,11314,
18026,12303,
18026,13648,
18026,14582,
18027,2735,
18027,9736,
18027,12469,
18028,755,
18028,8435,
18029,11252,
18029,11400,
18030,4737,
18030,7951,
18030,17390,
18031,1100,
18031,3946,
18031,4920,
18031,11570,
18031,14130,
18031,16105,
18032,670,
18032,12906,
18032,14013,
18033,519,
18033,7709,
18034,7741,
18035,5438,
18035,14379,
18035,16197,
18036,3186,
18036,4949,
18036,6548,
18036,10517,
18036,11885,
18036,15292,
18036,16342,
18037,5151,
18037,16424,
18038,2,
18038,6331,
18038,9429,
18038,13826,
18038,16332,
18038,16846,
18039,3881,
18039,14071,
18039,14525,
18039,15821,
18040,266,
18040,538,
18040,10963,
18040,16771,
18041,4048,
18041,12471,
18042,3494,
18043,75,
18043,962,
18043,1399,
18043,10876,
18043,13893,
18043,14146,
18043,16315,
18043,17999,
18044,688,
18044,2219,
18044,2785,
18044,2900,
18044,9945,
18044,14583,
18044,17753,
18045,13161,
18045,13736,
18047,3619,
18047,3650,
18047,7243,
18047,14737,
18047,14818,
18047,15053,
18047,15478,
18047,15767,
18047,16242,
18047,17476,
18048,6045,
18048,8026,
18048,9848,
18048,13030,
18049,1726,
18049,7892,
18049,15881,
18050,10251,
18050,11205,
18050,11943,
18051,717,
18051,4420,
18051,4846,
18051,7796,
18052,856,
18052,9221,
18052,9669,
18052,12283,
18053,7154,
18053,10310,
18053,11091,
18054,5159,
18054,9654,
18056,621,
18056,5223,
18056,9701,
18056,14695,
18057,2168,
18057,11927,
18057,16170,
18058,2281,
18058,5587,
18058,10327,
18058,11764,
18058,12030,
18058,13570,
18058,16455,
18058,17407,
18059,6374,
18059,6572,
18059,7911,
18059,11049,
18060,899,
18060,1326,
18060,2273,
18060,2412,
18060,8707,
18061,8045,
18062,3147,
18062,9132,
18063,3812,
18063,4033,
18063,8366,
18063,10182,
18064,2303,
18064,2794,
18064,3449,
18064,3650,
18064,11752,
18064,16244,
18064,16701,
18065,3966,
18065,10405,
18066,1395,
18066,5966,
18066,8269,
18066,8634,
18066,9258,
18066,12016,
18066,14912,
18066,15726,
18066,16493,
18067,4398,
18067,9024,
18068,2522,
18068,9143,
18069,374,
18069,2220,
18069,9575,
18069,14262,
18070,3460,
18070,3597,
18070,12359,
18070,14484,
18071,5617,
18071,7727,
18071,11093,
18071,12512,
18071,14345,
18072,420,
18072,994,
18072,4625,
18073,2139,
18073,6509,
18073,7231,
18073,14224,
18074,4727,
18074,5768,
18074,6817,
18074,7387,
18074,15990,
18075,6449,
18075,14073,
18075,14616,
18076,4927,
18076,12104,
18077,2584,
18077,5515,
18077,8266,
18077,12048,
18077,13873,
18077,14901,
18077,15522,
18078,2148,
18078,8833,
18078,10772,
18078,12927,
18078,16445,
18079,11103,
18080,548,
18080,4607,
18080,4995,
18080,9755,
18080,12982,
18081,6708,
18081,9842,
18081,13453,
18081,17565,
18083,5478,
18083,9877,
18083,16346,
18084,1583,
18084,5815,
18084,8323,
18084,10655,
18084,16117,
18084,16361,
18085,8546,
18085,9567,
18086,1812,
18086,3804,
18086,11113,
18086,16093,
18087,1433,
18087,2609,
18087,10325,
18087,16250,
18087,16650,
18087,17678,
18087,17767,
18088,8486,
18088,10351,
18088,14144,
18089,1652,
18089,1838,
18089,17677,
18090,10747,
18091,1559,
18091,2165,
18091,3478,
18091,4284,
18091,4827,
18091,10642,
18092,742,
18092,8186,
18093,8431,
18093,10090,
18093,10858,
18093,13862,
18094,7355,
18094,13656,
18095,7417,
18095,12842,
18095,15011,
18096,1243,
18096,3010,
18096,10892,
18096,14991,
18097,4267,
18097,5109,
18097,5535,
18097,5836,
18097,9729,
18097,13124,
18097,14186,
18097,16693,
18098,1364,
18098,5314,
18098,5707,
18098,6847,
18099,2184,
18100,8759,
18100,17389,
18100,17846,
18101,6101,
18102,196,
18102,2042,
18102,2614,
18102,3210,
18102,8493,
18102,16824,
18103,5541,
18103,16480,
18104,15466,
18104,17483,
18105,538,
18105,10963,
18105,11766,
18105,17030,
18105,17372,
18106,8599,
18106,13744,
18107,1031,
18107,7492,
18107,9087,
18108,1261,
18108,2384,
18108,5528,
18108,7723,
18108,8233,
18109,6099,
18109,7145,
18109,7486,
18109,10209,
18109,12975,
18109,17017,
18110,186,
18110,12697,
18110,12823,
18111,3201,
18111,7869,
18111,8649,
18111,9659,
18111,15315,
18111,16865,
18112,1312,
18112,5395,
18112,12251,
18112,13403,
18112,15662,
18114,16087,
18115,16922,
18116,10805,
18116,13947,
18117,2161,
18117,2206,
18117,2620,
18117,9620,
18117,10597,
18117,13353,
18117,14324,
18118,3139,
18118,11249,
18119,575,
18119,1144,
18119,14399,
18119,14678,
18119,16223,
18120,2079,
18120,3950,
18120,11509,
18120,14436,
18122,9657,
18122,13816,
18122,14669,
18122,17138,
18123,6233,
18123,7416,
18123,17979,
18124,5096,
18124,6312,
18124,11053,
18124,15006,
18125,2325,
18125,3435,
18125,6059,
18125,16830,
18125,16884,
18126,7308,
18126,7725,
18127,7038,
18127,7772,
18127,11075,
18127,17959,
18128,6729,
18128,9162,
18130,838,
18131,2152,
18131,6586,
18131,12229,
18131,13038,
18132,7995,
18132,9379,
18132,15785,
18132,16764,
18133,4536,
18133,5612,
18133,10566,
18133,17949,
18134,1721,
18134,2979,
18134,7189,
18134,13051,
18134,14921,
18135,10830,
18136,1542,
18136,8047,
18136,9616,
18136,12542,
18136,15141,
18136,16972,
18136,17545,
18137,1472,
18137,1780,
18137,4218,
18137,11302,
18137,17217,
18137,17690,
18138,483,
18138,3230,
18138,9289,
18138,16823,
18138,17209,
18139,4022,
18139,5166,
18139,6156,
18139,9095,
18139,10093,
18140,118,
18140,2760,
18140,6879,
18140,10802,
18140,11190,
18140,14970,
18140,15775,
18141,7354,
18142,4635,
18142,5539,
18142,7296,
18143,743,
18143,1448,
18143,9067,
18143,10331,
18143,15403,
18143,15440,
18144,7388,
18145,1921,
18145,2861,
18145,4970,
18145,6147,
18145,7518,
18146,599,
18146,7415,
18146,13499,
18146,15756,
18147,8153,
18147,8462,
18147,13622,
18147,15186,
18148,3415,
18148,4659,
18148,6124,
18148,6190,
18148,7657,
18148,10001,
18148,11995,
18149,3004,
18149,17667,
18151,1466,
18151,4283,
18151,5688,
18151,9118,
18152,172,
18152,8132,
18152,11233,
18152,12814,
18152,16007,
18152,16975,
18153,4789,
18154,296,
18154,2329,
18154,3629,
18154,4475,
18154,12641,
18155,10482,
18155,13805,
18155,16638,
18156,3723,
18156,13416,
18157,10038,
18157,17614,
18159,3512,
18159,3785,
18159,14034,
18159,15372,
18159,15563,
18160,3368,
18160,4226,
18160,6830,
18160,12224,
18161,749,
18161,1968,
18163,9554,
18164,1375,
18164,4408,
18164,5309,
18164,5526,
18164,13774,
18164,14994,
18165,12916,
18165,13374,
18166,2123,
18166,2480,
18166,4582,
18167,8076,
18167,10846,
18167,12880,
18168,6663,
18168,9630,
18168,10014,
18169,3446,
18169,6688,
18169,12415,
18169,12976,
18169,16509,
18170,3541,
18170,4408,
18170,8723,
18170,15920,
18170,16526,
18171,1389,
18171,5952,
18171,7007,
18171,9627,
18171,15441,
18171,15740,
18171,16261,
18171,17756,
18172,1945,
18172,5069,
18172,5831,
18172,16767,
18173,6474,
18173,10358,
18173,11200,
18173,15683,
18173,15995,
18173,17024,
18174,4213,
18174,12402,
18174,15989,
18175,10315,
18175,17417,
18176,9584,
18176,12508,
18176,13700,
18176,17676,
18177,293,
18177,1863,
18177,4849,
18177,7345,
18177,7413,
18178,1296,
18178,1452,
18178,2157,
18178,6090,
18178,9298,
18179,2391,
18179,2832,
18180,853,
18180,7363,
18180,7691,
18180,16871,
18183,5822,
18183,10612,
18183,10670,
18184,2947,
18184,11917,
18184,14136,
18184,17727,
18184,17754,
18185,11383,
18185,14071,
18186,8420,
18187,3893,
18187,5190,
18187,7691,
18187,10953,
18187,15188,
18187,17706,
18188,7585,
18188,14014,
18188,14300,
18188,14701,
18188,15310,
18188,17286,
18188,17743,
18189,11049,
18189,14279,
18189,17329,
18190,2299,
18190,2893,
18190,3722,
18190,5606,
18190,9303,
18190,14117,
18190,16555,
18191,6201,
18191,13771,
18191,14104,
18191,14585,
18192,7402,
18192,11543,
18192,12234,
18192,12655,
18192,14826,
18193,737,
18193,6210,
18193,11007,
18193,14209,
18194,1800,
18194,8555,
18194,11889,
18194,14737,
18194,16873,
18195,3229,
18195,6241,
18195,6930,
18195,15574,
18195,15981,
18196,1543,
18196,8929,
18196,9641,
18196,10834,
18196,13301,
18196,13814,
18197,7258,
18197,8068,
18197,16012,
18198,3716,
18198,5269,
18198,5563,
18198,11308,
18199,4327,
18199,5293,
18199,5743,
18200,1128,
18201,2986,
18202,3179,
18202,4785,
18202,6056,
18202,7548,
18202,8755,
18203,5272,
18203,6720,
18203,14043,
18203,17996,
18204,7721,
18205,679,
18205,2956,
18205,4379,
18205,14052,
18205,15382,
18206,1383,
18206,10638,
18206,14039,
18206,15232,
18206,16443,
18207,16803,
18207,17859,
18208,1543,
18208,9597,
18208,10236,
18208,12940,
18209,10641,
18210,1964,
18210,2458,
18210,9794,
18210,11157,
18210,14087,
18211,4995,
18211,7842,
18211,13730,
18211,18080,
18212,3481,
18213,2537,
18213,8568,
18213,14583,
18213,16014,
18214,218,
18214,6294,
18214,7992,
18215,8357,
18215,11237,
18216,2725,
18216,2862,
18216,8447,
18217,12530,
18218,735,
18218,3444,
18219,10214,
18219,12925,
18220,16378,
18220,17904,
18221,5996,
18221,8628,
18221,10770,
18222,13590,
18223,2950,
18223,9217,
18223,13483,
18224,3499,
18224,9579,
18224,13732,
18225,11757,
18225,15748,
18225,16518,
18225,17156,
18226,4028,
18227,16316,
18228,3047,
18228,3140,
18228,3926,
18228,9824,
18228,10411,
18228,15937,
18229,1049,
18229,1173,
18229,4227,
18229,6044,
18229,7908,
18229,8039,
18229,13212,
18229,15435,
18229,15932,
18230,733,
18230,13258,
18230,15280,
18230,17728,
18231,4517,
18231,8318,
18232,1681,
18232,3870,
18232,9020,
18232,11046,
18232,11901,
18234,11522,
18234,14897,
18234,15031,
18235,1701,
18235,3824,
18235,8794,
18236,1069,
18236,2585,
18236,2873,
18236,4018,
18236,7869,
18236,11850,
18236,13687,
18236,15315,
18237,1338,
18238,8144,
18239,1205,
18239,2136,
18240,856,
18240,9221,
18240,18052,
18241,1797,
18241,5074,
18241,12305,
18242,3690,
18242,5882,
18243,2393,
18243,3891,
18243,5965,
18243,6129,
18243,8486,
18243,9225,
18243,10065,
18243,10157,
18243,11159,
18244,788,
18244,3577,
18244,6760,
18245,2105,
18245,3250,
18245,10094,
18245,10137,
18246,8473,
18247,1792,
18247,4803,
18247,7630,
18247,8586,
18247,9751,
18247,12452,
18248,9548,
18249,1718,
18249,1840,
18249,7144,
18249,17500,
18250,104,
18250,991,
18250,3634,
18250,7774,
18251,3898,
18251,10089,
18251,10608,
18251,15304,
18252,2385,
18252,6035,
18252,7769,
18252,9645,
18252,11243,
18252,14371,
18252,14387,
18254,7038,
18254,8123,
18255,11988,
18255,12938,
18256,5159,
18256,9654,
18256,15333,
18256,18054,
18257,11100,
18258,4094,
18258,6717,
18258,12241,
18258,15046,
18259,163,
18259,231,
18259,1061,
18259,4229,
18259,5456,
18259,7463,
18259,14639,
18259,18004,
18260,3415,
18261,6016,
18261,14100,
18262,1488,
18262,3728,
18262,5249,
18262,8617,
18262,9207,
18262,14328,
18263,232,
18263,3494,
18263,11683,
18263,12385,
18263,18042,
18264,4755,
18264,6229,
18264,9199,
18264,9615,
18265,6648,
18265,16763,
18265,18223,
18266,4206,
18266,13742,
18266,15526,
18266,15739,
18267,5560,
18267,6505,
18267,7204,
18267,12925,
18267,18219,
18268,4436,
18268,6886,
18268,7288,
18268,7315,
18268,15295,
18269,452,
18269,6871,
18269,10867,
18269,13531,
18271,2575,
18271,5125,
18271,5860,
18271,6963,
18271,8573,
18271,17630,
18272,2923,
18272,3897,
18272,9520,
18272,17186,
18273,1517,
18273,9217,
18273,9571,
18273,15057,
18274,3062,
18274,4558,
18274,5577,
18274,7095,
18274,7250,
18274,9777,
18274,10109,
18274,17308,
18275,1183,
18275,3889,
18275,11755,
18275,11818,
18275,12861,
18275,13222,
18275,14961,
18276,335,
18276,7674,
18276,9433,
18276,10380,
18276,15810,
18276,17503,
18277,3943,
18277,6867,
18277,8633,
18277,10296,
18277,17741,
18278,4536,
18278,14599,
18279,18217,
18280,1643,
18280,3982,
18280,7020,
18280,13104,
18281,6729,
18281,9162,
18281,18128,
18282,77,
18282,2327,
18282,10433,
18282,10616,
18282,12280,
18282,15116,
18282,15786,
18282,16447,
18283,7465,
18283,11488,
18284,1818,
18284,4352,
18284,8272,
18284,15419,
18284,16653,
18284,17170,
18285,6725,
18287,221,
18287,2995,
18287,10820,
18287,13298,
18287,13740,
18288,242,
18288,13010,
18289,2381,
18289,3808,
18289,5619,
18289,6179,
18290,9274,
18290,11628,
18290,16167,
18291,1540,
18291,7718,
18291,15472,
18292,674,
18292,7030,
18292,7765,
18293,3327,
18293,3962,
18293,4285,
18293,9194,
18293,11844,
18293,13101,
18293,17340,
18294,994,
18294,4625,
18294,18072,
18295,1311,
18295,11276,
18295,15568,
18296,3359,
18296,10585,
18296,11997,
18296,14405,
18296,16465,
18297,7668,
18297,10578,
18298,1713,
18298,5622,
18298,10421,
18299,1700,
18299,3342,
18299,6938,
18299,10755,
18300,5350,
18300,16180,
18301,235,
18301,6733,
18301,10015,
18301,10609,
18301,11568,
18301,11756,
18301,15442,
18302,795,
18302,2000,
18302,5515,
18302,12041,
18302,13025,
18302,13645,
18304,1379,
18304,12493,
18304,14394,
18304,15258,
18304,16202,
18304,16554,
18305,16450,
18306,296,
18307,45,
18307,646,
18307,17431,
18308,5635,
18308,5779,
18308,10704,
18309,7628,
18309,16038,
18310,3540,
18310,10188,
18310,14283,
18310,17769,
18311,6436,
18311,7595,
18311,11974,
18311,16586,
18312,1216,
18312,7428,
18312,10401,
18312,11118,
18312,14791,
18313,2211,
18313,4467,
18313,7467,
18313,14662,
18313,16696,
18313,17406,
18314,422,
18314,12457,
18314,13138,
18315,3126,
18315,9433,
18315,10389,
18315,14604,
18315,15810,
18315,16647,
18316,6993,
18316,9299,
18316,17795,
18317,12705,
18317,15922,
18318,128,
18318,12642,
18318,12931,
18320,761,
18320,991,
18320,2487,
18320,6164,
18320,7774,
18320,16429,
18321,7681,
18321,15546,
18322,3106,
18322,8975,
18322,9864,
18323,3734,
18323,6294,
18323,10729,
18323,18214,
18324,1934,
18324,7670,
18324,13596,
18324,14974,
18324,15544,
18325,8617,
18325,9255,
18325,9745,
18325,14224,
18325,18073,
18326,4966,
18326,6965,
18327,365,
18327,15013,
18328,1273,
18328,4143,
18328,7388,
18328,17214,
18329,6149,
18329,9869,
18329,14202,
18330,4649,
18330,6875,
18330,10143,
18330,14380,
18330,15925,
18331,15487,
18331,17922,
18332,3996,
18332,8873,
18332,11719,
18333,302,
18333,1212,
18333,7164,
18333,8730,
18333,11746,
18333,13133,
18333,14658,
18333,16691,
18334,13928,
18335,15329,
18336,2298,
18336,5959,
18336,6522,
18336,7820,
18336,13269,
18336,15833,
18337,3187,
18337,3732,
18337,5649,
18337,6768,
18337,15361,
18338,1452,
18338,8608,
18338,9355,
18338,10428,
18338,11790,
18338,18178,
18339,697,
18339,6478,
18339,12832,
18339,13845,
18339,17993,
18340,574,
18340,4747,
18340,12564,
18340,13065,
18341,7284,
18341,9345,
18341,12372,
18342,1044,
18342,1363,
18343,210,
18343,2739,
18343,3257,
18343,9064,
18343,9422,
18343,15837,
18344,2366,
18344,4262,
18344,8967,
18344,10592,
18344,16992,
18345,10452,
18345,11685,
18345,12162,
18346,10016,
18346,12328,
18347,5174,
18347,6780,
18347,6911,
18347,10219,
18347,15779,
18347,16451,
18348,16361,
18349,3941,
18349,4977,
18349,12980,
18349,15238,
18350,7863,
18350,11313,
18350,14921,
18351,1441,
18351,3235,
18351,3259,
18351,14382,
18352,4355,
18352,10027,
18352,18168,
18353,97,
18353,2632,
18353,6478,
18353,9387,
18353,11564,
18353,12832,
18353,13353,
18353,15450,
18354,8119,
18354,10805,
18354,13947,
18354,18116,
18355,609,
18355,1094,
18355,1855,
18355,4651,
18355,8111,
18355,10365,
18355,11549,
18355,16103,
18356,18200,
18357,15221,
18359,2582,
18360,1429,
18360,15664,
18360,16279,
18360,16364,
18361,1976,
18361,5951,
18361,11654,
18361,12921,
18361,14087,
18362,788,
18362,8496,
18362,10142,
18362,15339,
18363,8582,
18363,14168,
18364,7465,
18364,13939,
18364,14872,
18364,16648,
18365,150,
18365,287,
18365,534,
18365,5311,
18365,13266,
18366,2332,
18367,2837,
18367,4105,
18367,5747,
18367,11732,
18367,15096,
18367,18269,
18368,6385,
18368,7267,
18368,14713,
18369,0,
18369,7730,
18370,2452,
18370,4660,
18370,7829,
18370,9227,
18370,11068,
18370,12591,
18371,5574,
18372,1554,
18372,1640,
18372,4345,
18372,8961,
18372,14488,
18373,1427,
18373,2343,
18373,6452,
18373,7707,
18373,17004,
18375,1331,
18376,1689,
18376,2817,
18376,6756,
18376,11020,
18377,2405,
18377,3583,
18377,9295,
18377,11153,
18377,14473,
18378,818,
18378,6264,
18378,15948,
18378,16009,
18379,972,
18379,6044,
18379,7001,
18379,7908,
18379,11548,
18380,5380,
18380,8332,
18380,12312,
18380,17417,
18381,267,
18381,3502,
18381,10889,
18382,2871,
18382,8340,
18382,8545,
18383,8326,
18383,10207,
18383,11196,
18383,13764,
18383,14231,
18384,4672,
18384,5582,
18384,11268,
18384,11900,
18384,12690,
18384,14390,
18384,17736,
18384,17765,
18385,11406,
18385,15426,
18386,3195,
18386,7508,
18386,9295,
18386,10869,
18386,11153,
18386,14473,
18386,15680,
18387,6917,
18387,7956,
18387,11653,
18387,12251,
18387,16376,
18388,7737,
18388,8400,
18388,8540,
18388,9261,
18388,17076,
18389,1321,
18390,1204,
18390,9614,
18391,2443,
18391,3125,
18391,13414,
18391,15771,
18392,6794,
18392,7255,
18393,4197,
18394,330,
18394,876,
18394,2209,
18394,3872,
18394,5650,
18394,12070,
18395,2410,
18395,4396,
18395,12707,
18395,15605,
18396,3313,
18396,16049,
18396,17037,
18397,110,
18397,8641,
18398,3483,
18398,5009,
18398,9340,
18398,10265,
18398,12345,
18398,13785,
18398,14066,
18398,15000,
18399,3510,
18399,6855,
18400,9332,
18400,11386,
18401,2751,
18401,16060,
18402,4396,
18402,8661,
18402,16824,
18402,17521,
18402,17910,
18403,3429,
18403,4454,
18403,5890,
18403,8298,
18403,9389,
18403,11515,
18403,13677,
18403,15398,
18404,1651,
18404,3474,
18404,6748,
18404,8722,
18404,12254,
18404,17019,
18405,1577,
18405,4223,
18405,8618,
18405,12919,
18405,15461,
18406,333,
18406,7355,
18406,18094,
18407,5134,
18407,7764,
18407,8894,
18407,10954,
18407,16163,
18407,16355,
18408,7681,
18408,15878,
18409,3368,
18409,6830,
18409,7203,
18409,9056,
18409,15971,
18409,18160,
18410,3811,
18410,13833,
18410,15022,
18411,1753,
18411,9065,
18412,3153,
18413,1391,
18413,5345,
18413,7027,
18413,14561,
18413,16131,
18413,17592,
18414,3828,
18414,9028,
18415,11982,
18415,14605,
18415,15918,
18416,2091,
18416,9888,
18416,15105,
18417,4476,
18418,486,
18418,13066,
18418,15492,
18419,2499,
18419,8274,
18419,8413,
18419,10121,
18419,12976,
18420,2001,
18420,9486,
18420,10398,
18420,13539,
18421,7762,
18421,11706,
18421,12114,
18421,14248,
18421,16618,
18422,5193,
18422,5728,
18422,6023,
18422,9667,
18422,9906,
18422,12514,
18422,16810,
18423,706,
18423,1596,
18423,7123,
18423,16418,
18423,16691,
18424,67,
18424,3500,
18424,5725,
18424,17953,
18425,924,
18425,1793,
18425,5071,
18425,9310,
18426,5303,
18426,12777,
18426,13151,
18426,15139,
18427,6662,
18427,6832,
18427,10882,
18427,14638,
18427,17610,
18428,7380,
18429,91,
18429,13500,
18429,17412,
18430,2608,
18430,3897,
18430,8497,
18430,8863,
18430,14480,
18430,16120,
18431,2012,
18431,7819,
18432,8275,
18432,9335,
18432,9593,
18432,10544,
18432,13023,
18433,1788,
18433,7524,
18433,12075,
18434,2959,
18434,17042,
18435,531,
18435,2237,
18435,5211,
18436,3919,
18436,11524,
18436,12370,
18436,14614,
18437,11406,
18437,18385,
18438,1825,
18438,1840,
18438,6130,
18438,10665,
18438,14238,
18438,15215,
18438,18249,
18439,1245,
18439,10639,
18440,4601,
18440,10104,
18440,12654,
18440,13093,
18440,16115,
18440,16488,
18441,3368,
18441,9429,
18441,12297,
18441,13826,
18441,15971,
18441,17860,
18443,3412,
18444,7171,
18444,8247,
18444,10377,
18446,2779,
18446,7903,
18448,114,
18448,8631,
18448,12442,
18448,13410,
18449,5789,
18449,15962,
18449,18032,
18450,3450,
18450,7623,
18451,5575,
18451,6977,
18451,8358,
18451,16686,
18452,1099,
18452,8972,
18452,9798,
18453,4547,
18453,12119,
18453,16669,
18454,7519,
18454,9845,
18454,10799,
18454,15657,
18455,7654,
18456,2022,
18456,5467,
18456,6443,
18456,16713,
18457,860,
18457,2444,
18457,2669,
18457,4421,
18457,6992,
18457,7683,
18457,10465,
18457,15432,
18458,11133,
18458,15495,
18459,596,
18459,9953,
18459,10436,
18459,12844,
18459,16291,
18459,17229,
18460,2849,
18460,7055,
18460,8956,
18460,11684,
18461,12682,
18461,13036,
18461,16172,
18462,8509,
18462,8920,
18463,1214,
18463,2296,
18463,8208,
18463,11978,
18463,18023,
18464,7,
18464,4564,
18464,6335,
18464,10030,
18464,13968,
18465,10647,
18465,12989,
18466,308,
18466,9015,
18467,6644,
18467,11580,
18468,8627,
18468,9383,
18468,17375,
18469,3104,
18469,4521,
18469,9416,
18469,11587,
18469,12155,
18469,14333,
18469,14586,
18470,13920,
18471,3122,
18471,4214,
18471,5398,
18471,17626,
18472,3123,
18472,8425,
18472,14046,
18472,14580,
18473,3784,
18473,13219,
18473,15386,
18474,159,
18474,2996,
18474,13679,
18475,2088,
18475,13843,
18475,13850,
18475,17474,
18475,17885,
18476,5413,
18476,14597,
18477,4531,
18477,7413,
18477,11484,
18477,12728,
18477,13402,
18478,8610,
18478,16815,
18479,4635,
18479,5539,
18479,6058,
18479,11439,
18479,16040,
18479,16397,
18479,18142,
18480,5160,
18480,5722,
18480,7617,
18480,12739,
18480,15277,
18480,17362,
18482,1307,
18482,3718,
18482,5443,
18482,8476,
18482,11088,
18482,11887,
18482,12340,
18483,14202,
18484,7299,
18484,12517,
18485,1428,
18485,15700,
18486,5561,
18486,12471,
18486,18041,
18487,6162,
18487,7796,
18487,14351,
18487,18051,
18488,2762,
18488,4847,
18488,8128,
18488,11016,
18488,11168,
18488,15056,
18488,15188,
18489,4448,
18489,5778,
18489,11005,
18489,18349,
18490,6771,
18490,13130,
18490,13426,
18490,16170,
18490,16518,
18490,18057,
18490,18225,
18491,10828,
18492,257,
18492,343,
18492,10120,
18492,13871,
18493,2156,
18493,8050,
18493,14469,
18494,14599,
18494,16059,
18495,1886,
18495,3760,
18495,5846,
18495,8296,
18495,10765,
18496,1846,
18496,6285,
18496,9013,
18496,13725,
18496,15110,
18497,8689,
18497,13026,
18497,17431,
18497,18307,
18498,6300,
18498,17826,
18499,6611,
18499,7135,
18499,12612,
18499,17485,
18499,17494,
18499,17853,
18500,2065,
18500,8595,
18500,8995,
18500,11658,
18501,4250,
18501,16090,
18501,17940,
18502,1712,
18502,11043,
18502,16167,
18503,5034,
18503,8560,
18504,2517,
18504,4550,
18505,844,
18505,8940,
18505,11499,
18506,11944,
18506,12136,
18507,17,
18507,1098,
18507,3054,
18507,3192,
18507,4746,
18507,6104,
18507,11488,
18508,1716,
18508,14850,
18509,861,
18509,6508,
18509,11280,
18509,14027,
18510,1286,
18510,2495,
18510,17610,
18510,18427,
18511,5381,
18511,9472,
18512,5754,
18512,7000,
18512,8565,
18512,10814,
18513,356,
18513,9878,
18513,11146,
18513,11221,
18514,7577,
18514,9583,
18515,8979,
18515,17470,
18516,15650,
18517,10260,
18518,11619,
18518,13697,
18518,13789,
18519,408,
18519,6965,
18519,8653,
18519,9385,
18519,10496,
18519,11142,
18520,3953,
18520,4902,
18520,4945,
18520,8122,
18520,8132,
18520,15733,
18520,16975,
18521,4423,
18521,5534,
18521,5804,
18521,14388,
18522,4245,
18522,7867,
18522,9844,
18522,12374,
18522,13140,
18522,17955,
18523,5174,
18523,6911,
